Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
44577.1526277845,7.9049859668,7.1729528517,5.45,27835.5365396877,959625.530177179
61951.4899285573,5.0192707163,7.0606923245,5.5,38737.2838608831,1032180.37825914
79027.7378365231,5.9940303364,6.9156723224,3.02,21387.6299924578,1232014.52710861
69186.6225176428,7.328275439,6.499033463,4.38,49505.7837010687,1575100.91278732
84268.2244822623,4.4958210646,7.1876022663,4.23,31182.3880200433,1257433.08560456
93719.4707482917,6.5550553867,7.5982762297,5.49,39900.4499466803,2173808.62771574
65218.3482635306,5.7079850802,7.0949818164,5.28,34863.8593484564,1115549.26805574
78169.5246916856,5.5403750116,5.1693034012,3.32,44503.9174056517,1397956.19564623
63907.7165546461,5.1550561602,8.0600109563,4.14,28299.4633149084,1003905.05954605
74867.526588695,6.4421239081,6.2969330846,4.27,57841.2193515216,1614373.96398311
73950.976230811,6.3694614209,6.7287871008,2.11,30518.8180063557,1463367.82082537
74158.8575488555,4.150388618,8.1781434734,3.35,32580.5393564159,966620.514110697
63280.7079842136,7.2472985166,7.8752240357,3.09,43031.5616973199,1453663.25175692
75869.2351141776,5.9327745201,7.6356303048,5.22,32436.2863428859,1321388.61933087
61171.8827087099,4.0694286484,7.1718535539,6.16,41919.9010950902,910512.63536174
66120.4194665529,5.7958754545,7.5049019287,5.03,28439.3588889058,1029354.49485583
79566.9169773986,5.4964281654,7.1144113138,5.06,49311.7577818516,1608889.26337971
84020.4975942236,5.3778455498,7.3284350457,4.24,25975.5058291333,1458009.21052569
83936.3419674725,7.7045052005,6.1936179684,3.19,55471.7833792339,2198564.57267471
60007.135803728,7.3976985393,6.1199383206,4.02,47734.4070639643,1281777.58116751
60125.8062679357,7.145795227,7.065881856,3.22,25424.0348300099,1196643.38452822
70580.4378885776,6.3551339067,8.0064491279,3,36626.7039937511,1578493.70778387
53029.3532590286,4.2918558296,6.7448730898,2.4,34472.3037396461,430088.250714624
55289.1081360347,5.675773582,7.2170680192,5.11,30773.2589888791,677988.255467683
71776.6175958756,5.2213085027,8.2284641568,5.04,29802.4622942926,1085534.17857374
75999.6975165712,6.4901860364,7.2410355654,4.21,35183.7202579091,1634781.27382689
56265.9743093701,5.8384233246,7.8941504153,3.2,40493.063980724,1167449.98986973
61590.8940326401,6.8231239927,6.4124404892,4.07,34460.0082668686,1067727.09466734
71172.4890613736,5.7804192726,6.102667947,4.16,23264.3705246033,887739.432103921
57925.0021655999,3.4904299597,7.3462646631,6.37,40177.8767203724,842924.553772624
75025.9642882165,3.3860038287,6.1197813001,4.07,33970.360114018,864067.061537176
53080.4434469792,5.4748359642,6.3655362712,2.4,23763.1972344678,508951.5668799
64629.4627911214,6.2921891088,4.7082432895,3.13,46877.1455730322,1223777.49762374
62559.2988238939,4.4570297725,8.0204500469,5.02,44521.7628503227,1029037.42913645
90691.2079950347,5.2330933571,7.0240579699,6.11,20846.5398237474,1487997.87866332
77700.594208413,6.7755683991,8.8778678262,6.13,38827.4058064652,1836419.64066846
66141.1915964836,5.0305617023,7.8761160955,3.5,37355.8646434187,1148066.8130584
79990.0533000418,6.050239646,5.7034819548,4.06,37816.7980846713,1318681.04018215
76293.9443204524,5.287862867,5.8731940528,4.04,40712.3977743188,1174481.06641427
76255.7895810632,6.0178272349,7.9851997832,3.15,41297.0749560208,1522954.93892691
76365.1805611271,4.5401820591,8.5533434723,3.4,19991.6334014743,1132146.32043532
73438.5870656263,6.4487212808,6.2937568641,3.38,33285.9509139083,1212461.52637193
46474.3169733752,7.2819833029,7.9259862707,5.13,28182.0961015424,864132.0330832
68562.0245278466,6.3172858881,7.305647049,3.22,35476.168797827,1336377.82525371
63785.5512764369,7.1963135707,6.3578735525,4.5,67353.9652038635,1747244.86330757
71320.8677956474,4.1968035314,7.212451501,4.17,47871.971837528,1398353.5906641
93128.7210113658,6.1927463149,7.6582648761,4.17,42100.8341212418,2020158.3629418
71833.8735793829,5.8762697618,4.6302303284,3.04,31326.3386396478,877779.344118459
51815.3641896893,5.7429029313,8.6804035825,3.01,43604.7928842588,1255202.10983879
69245.8857786074,5.7075996134,6.3087771824,2.1,37597.8684081931,1173413.5499918
63765.4962201779,6.7787566908,8.289254005,5.34,34303.4103540274,1326680.24444251
81844.4558369409,5.1165221798,7.2153547489,6.19,51937.4370887689,1585521.98911286
62798.232982855,5.8908723639,6.4816513994,3.05,34652.2578865061,1106336.83830469
56281.205225261,5.2696578627,7.8513836705,6.27,29141.7397767077,962501.901521562
67059.9666435143,6.9353586218,7.6837490758,5.22,51237.3884021223,1408074.53029754
58385.2153734407,7.5885588196,6.4061175767,2.3,41930.3750092384,1266209.75320911
70259.068392227,6.7573453209,7.6849117013,6.05,54050.6446889417,1741052.95962204
87929.4535668224,5.5211327229,5.664879908,3.06,44486.3830672612,1636559.24060426
94733.9712754783,7.8858288109,7.1623726458,5.41,46314.6900458326,2318285.70333662
73504.8883869738,4.8413929872,8.5050868002,5.5,47118.4206347736,1409892.08977612
78643.1717148627,7.1272091458,5.7259303158,3.36,13889.0760166872,1166198.11561207
78318.8144908417,5.5002000833,5.8452438341,2.05,41569.3964540957,1393995.96182827
63639.9174508309,6.171113263,8.3184430786,5.22,41448.7522495462,1462608.69602206
81728.4385724582,5.5276122343,7.6667796367,6.1,51629.3187423096,1922281.30533975
89551.7316462373,5.8021622109,6.915264205,2.14,43964.6584473618,1587406.30285697
49493.2960838179,6.3125583443,7.5869428265,3.29,39909.1753038513,967868.51456034
61461.4968126384,5.3121488075,7.5087546735,4.23,49688.036471843,1426545.96733903
72692.5908592818,6.2628226199,8.6069539933,3.06,33125.496427618,1725429.74874065
79702.3861523151,6.7637922502,8.4656643669,6.29,46270.3306412238,1753820.6224521
54994.9182899755,5.186801232,6.0639333105,2.2,15444.4826129618,321058.960712205
57327.9885924441,6.6154037736,7.7848179711,3.32,28945.5460017132,1089601.88163052
74585.8397987257,4.49290428,5.7368963653,3.3,48051.6476521278,1137523.11087169
77334.2865058789,4.8668189548,8.5093367737,4.35,37905.9837843324,1371670.38933798
77132.7955353615,7.2568207036,5.6552714154,2.12,47450.6681547115,1595620.55713363
96778.121065072,4.5694113698,7.8277484833,6.31,37480.7000482944,1899948.05914238
52046.543537731,5.821221323,5.5809750217,3.37,41715.5455789391,674657.910663075
78350.596654975,7.4614609055,7.8033511761,6.18,23052.8468101178,1555490.62086308
61602.0381275553,5.4300746913,6.6534590812,3.16,45188.1396434659,1194191.87851137
84452.4550661708,5.1036830652,7.981941647,4.48,38221.135745887,1482107.36996381
84712.910024426,5.9533101674,7.4321417628,4.01,11072.4985303797,1154917.39361164
61492.9215907532,6.2023970539,6.2959686747,3,37743.4027468316,1050838.70415727
37971.2075662353,4.2912239031,5.8075095272,3.24,33267.7677275609,31140.517620186
73158.739651169,7.9376868232,8.6982348072,3.15,25175.4312488111,1748864.71452689
74622.1643474694,7.4819846029,6.0597171364,3.42,30736.5283881843,1287030.93169089
58956.2618486036,7.3698086657,7.4947583677,6.08,38529.6411665664,1237246.14487661
69253.9043514071,6.1878229179,8.5139706334,3.44,22524.578480324,1259733.64381108
47549.6399716773,6.3692592808,8.0271662881,5.28,43526.1615277093,1028914.3150465
73271.8872341704,5.8953603196,6.809012996,3.33,39446.3130572178,1388218.52944994
61478.6339295673,4.2694459889,6.2313301711,4.26,36837.8179309575,637189.959371233
62317.2142660986,7.5653754438,7.0037154448,3.35,47836.2461355487,1717570.52990384
65464.1983873325,4.6759873491,7.3501308387,4.09,26065.6926597925,729688.59263174
87883.5842865587,7.6099053226,5.8890380378,3.39,41012.6210102854,2049146.62989614
67819.2545756983,6.5456992685,6.8354805338,3.47,37515.5389962956,1340705.11922244
65659.5869840624,7.1556528049,4.6208704855,2.43,40337.2342494619,980983.210952359
68827.5550333436,5.8701839832,6.7286703378,2.37,45935.9616425476,1518169.44380877
71152.7561716621,3.0553703274,7.4873000034,3.3,40951.2392998084,1002840.22859399
80939.6345731964,6.3345457478,7.6471454249,3.31,27771.5445051546,1499920.59352942
66860.591909036,7.8385773169,7.1650377185,5.39,36035.5419013653,1496577.45858657
64314.5062028257,7.6179939288,7.0657095738,6.49,37217.6433788043,1526915.34901312
63867.1045887754,6.3942299602,8.9583001715,4.02,14522.6590713694,917610.888395342
81220.0705745852,6.2680100069,6.7769834853,2.49,32859.5176469635,1572990.37356818
60880.5838695247,6.0833478247,7.102109113,3.06,42877.5174868096,959416.436662041
66553.3991186278,5.6494533393,6.8768834934,2.15,23632.2304147469,960083.996851019
72896.2480015228,6.0521288066,7.9933835015,3.41,40426.5267015931,1526025.65907922
59160.0933519418,6.2652180794,7.0462252112,3.17,23252.9062127573,1006885.8444127
66412.826645403,5.4338500895,5.5640718633,3.27,50996.6447596871,1105105.05331964
67026.4404851995,5.6225969105,5.5602939652,2.41,27677.8827803406,625880.732053764
77151.9121676101,7.7000401401,8.1773803291,4.12,27117.7984275344,1799827.22017044
69799.1519760992,5.6841220765,5.96631833,4.14,38340.7313955605,1152798.57896721
55768.7919172711,5.3532159877,6.0070364938,4.16,47989.6802109415,846095.967314711
81699.1766745562,6.347296492,7.3337420437,3.43,19502.0271441998,1387864.88962707
57367.8318878893,5.7167894803,8.861871792,4.34,47734.1022137197,1414286.72242412
80488.7893072555,5.158354668,4.9562718045,2.41,36743.2683390265,1273308.71027092
68091.1796758218,5.3642080378,7.5029557948,3.1,44557.3796557873,1489648.01766795
82587.5864376703,5.7103219063,6.6740605031,3.46,55932.2227328291,1765988.26353721
57407.7234124388,7.0722612438,6.4738280318,2.19,27117.8921002559,934111.635500529
64332.4666435319,4.1811843127,8.1101867601,5.37,30812.5981907996,1095879.44339972
66039.7384353069,4.8769211073,9.0672121712,6.48,15612.6772059372,876348.81762484
62397.0797338181,5.8731847746,6.4285392077,3.41,40739.8773472672,854945.506711949
84810.8680672113,6.2473424015,6.8765529076,2.21,28392.2903556282,1349743.14639109
67051.2502651522,4.4577604786,7.3061463775,3.18,39735.7044883447,970825.596383976
83907.3714083978,6.002190879,6.5804374209,3.28,46091.7891286596,1796009.50404616
62345.8226021579,5.3631870899,6.408996608,4.25,41982.9066658377,934492.342384469
60960.4635398424,3.696844062,7.7689336277,3.4,28171.9850104993,584061.247430211
68353.7257508884,5.1845483882,7.4240038944,5.41,27804.830134712,895845.56548697
58661.556795183,6.5687088365,6.606602317,4.46,17467.9442336369,696040.129903455
66131.0022286303,6.4204314893,6.6496102425,2.48,40979.5303858896,1204137.32336695
67351.2381856836,5.7809688001,6.380818199,4.4,47175.7876626061,1413729.75740522
59933.1379883564,5.4688134997,6.4571188956,3.2,28593.0092072703,607873.772755993
60840.4909712844,5.4099337652,6.501809752,2.47,36241.3009891279,971099.475398686
94712.1158219456,5.4336540414,5.1362801256,2.29,49411.8878270324,1714055.83680012
74469.2135666335,6.6806875911,7.969953133,3.02,46500.0574250161,1956438.65143525
78753.3901128778,6.1833857466,8.9280961018,3.43,50350.2706477107,2013015.74606139
80233.2283006322,5.3340718497,7.0347659876,5.3,26263.0549628931,1390497.56617768
84473.2733849063,5.3350113647,7.0010997268,4.42,31608.0622736536,1529452.06177674
78049.6046477962,3.5252678649,5.9313334474,3.5,42857.3709584792,1143215.02947313
93178.4867021322,6.3198313117,7.2538427185,6.45,42808.6477782012,1949577.95440567
69949.3540737876,5.2160679498,5.9597434092,4.32,37358.2012664125,1057799.24163542
85903.3758590607,5.6621151397,6.7476278781,2.07,25593.1179224025,1585873.83319652
65283.6368913388,5.5764060979,7.3990110139,4.08,37824.7116720418,1168993.75880055
79191.8176197955,7.1456139772,5.8730840782,4.01,35107.1390752411,1431915.97700817
72242.5966622459,4.7601425229,7.5130128431,6.43,43987.8771288012,1409439.07587247
63125.7553793525,7.167703013,7.8772427935,3.29,51218.9989881329,1496724.38060648
78581.2618977078,5.5580672499,7.3037321851,4.31,50891.2023897174,1566567.8831387
59481.7820055822,4.7767193866,7.5454384473,4.31,31200.967833101,986113.239497306
66770.2200263572,5.0534863443,6.6194845772,4.47,33238.3327360145,885611.578262467
75368.5886914241,5.7452970068,6.634890167,3.24,32075.2675189075,1102259.5385569
60419.8907607491,6.8505279282,6.9638754757,2.36,38272.9215598528,1268125.83776299
78555.1295034741,7.604253501,6.4390487215,4.34,34514.158561095,1580691.61687316
82073.5216174192,5.0030890911,7.0899301936,4.23,36337.0271214387,1128644.46167601
64254.1632714265,5.0944763069,8.6295415612,4.19,58051.0390469699,1524689.0633018
53432.5865689367,6.6764474917,8.553895393,5.3,36804.9486712297,1176420.55938191
67883.1286675921,7.1439565427,7.5841883958,5.41,34639.4115434762,1456273.72393514
91832.9896867225,6.1277721473,7.5989330453,4.45,31105.1133924106,1777516.449472
70670.8788939437,6.5816274372,6.4774948925,3.17,23592.1575882593,1237902.82007375
70315.4292650612,5.8782181734,6.4864617508,4.33,49697.9327855632,1385783.51709252
48362.9819515317,6.1516595174,8.2520022876,4.19,49354.1297320896,1035125.85665119
74022.1394194805,6.744098524,5.5754138505,4.2,30053.4371885306,1358899.6861779
65182.7126251315,4.8540516212,8.1970469307,6.11,48109.1123046997,1311145.96829709
54048.691053825,4.3910040452,7.8410662994,5.2,42177.9662919202,919926.998523721
72283.9485323443,5.2726702466,5.6320258067,4.09,40277.3945382705,985866.031649268
82476.0289346789,4.9205601663,6.3200011305,3.39,30985.3365239305,1196204.88626246
79771.8304695927,6.4869155641,7.2123397023,5.05,30611.5433284337,1435981.21991447
57236.1668895766,3.9425308613,7.9744193431,3.28,24726.1047437057,752800.147525173
43952.3362139292,5.4160654144,7.3276711484,4.41,25139.4499435355,324981.992992685
56721.4549522509,7.1482402405,7.5416879501,3.46,22904.1466357888,1127637.5573666
56654.9623901952,5.1878602464,5.3367782194,3.31,25801.965928849,239319.934175451
40185.7338914778,5.9497630325,5.7535790512,4.01,37766.6675721373,529282.084392095
71227.3888146919,6.9964364532,8.006614296,4.21,20096.2914171886,1455691.79650696
52444.8638625748,8.1907847776,7.1622845284,4.38,39288.4601460245,1371527.32701182
56825.7473261952,6.5586660362,7.7928758946,6.46,43474.7773788754,1231452.18888375
55621.8991039567,3.7359417915,6.8682907574,2.3,63184.6131472303,1102641.11402327
66510.0093229711,5.04681834,5.5275865896,2.47,29293.6189518118,758262.612110653
62639.1598082764,5.5501840708,5.4570609347,2.27,27812.6859137657,476971.455942772
79452.8230581771,6.1490331075,6.907296632,4.49,44852.0924950394,1706689.93975441
83137.3936421275,5.3952381415,5.7902283586,2.46,30482.5645874839,1079745.11850214
69143.4707589065,4.9822730426,6.8116147474,4.28,24405.2827202131,766594.339709698
68277.6727800225,5.9305496214,5.411953103,3.46,38099.8674855061,905045.217706372
72251.0375547609,6.6698526082,7.1473463332,4.3,34878.5972528194,1425114.71776615
71373.9790353996,5.466350329,7.1046105645,5.32,51509.5992916987,1512542.44107784
81503.4740601488,6.7763814732,6.7244391695,3.15,46674.3650067937,1650342.13064281
60569.1999335806,7.6066824424,8.4168669644,3.23,16351.2028740576,1112548.47898969
72683.5298750081,6.0337505006,6.753219361,3.47,18539.1006975448,942508.962238668
73763.5661058835,6.4167918772,7.7219370777,4.43,38550.7073629278,1642844.64863559
75780.6211225091,5.1006829056,7.0909244936,4.45,34944.9817610417,1078713.22702937
77882.8770200518,6.105278889,7.0366670119,6.01,27528.7464197504,1333865.43772014
70608.3722944738,4.4380053157,7.2811834421,3.36,24387.6078957103,684049.919311122
67782.8710940444,5.6706825982,8.0277850501,6.24,46608.2261171856,1311067.44566605
57714.7525346483,4.964759603,7.7980484212,5.4,53100.9989082195,1172133.48684149
88613.8699012888,3.4799854148,7.5591364343,5.17,42905.0953806071,1419536.25894992
73559.4285626333,6.1569907359,6.9621395857,4.39,34374.5911996442,1288426.69390285
81775.6265461916,5.7720118784,7.4964767983,6.34,30070.7280609084,1500939.82656086
42462.0995873126,6.0390032839,8.0582367677,4.18,42191.7760164169,1000087.12063214
72096.8521118913,6.3980372419,9.3213341297,3.32,31584.3793734367,1457767.53264774
43921.9999871933,5.859730235,7.4058879517,5.08,42250.7960319737,747933.486938614
64114.9583231158,6.6152820972,7.3369628297,3.32,25273.2078516788,1024738.28492698
77573.8707105031,4.9773673742,8.0059136739,3.09,39055.114262836,1517666.85451962
70036.8315343256,6.2945004947,6.1695121752,2.33,25064.267119673,953840.697602031
71183.7375052933,5.4098741348,7.4018146435,4.09,46955.0101292315,1375497.97292161
67315.5953724011,6.6399483416,8.8545310113,4.15,37811.2088751405,1645530.05594319
72813.8016867596,8.5437643484,8.2040471539,3.42,35014.8482141697,1727006.95067822
73023.3256097092,5.6917983579,8.1565803355,5,40512.8932674004,1597330.41148501
67569.8770549831,7.0582412037,6.7026556808,4.11,49054.8712969545,1688279.30811025
69972.8522498289,6.4440449683,7.2955733217,4.3,37815.4940353216,1398310.20014229
73231.0515939472,5.4523844843,5.1085175916,3.08,40788.1092783299,1100093.90927526
80577.7306842991,5.9009631851,7.690169183,5.15,36463.0332683059,1505560.53997425
64754.5654488876,7.5619830371,5.6728235787,2.16,27143.0169224772,1105990.69377387
55435.6437804651,5.1344726457,7.8820914948,5.12,23503.1606396728,789043.851196604
65510.6600290474,4.3405288362,5.43258873,2.26,45111.8113875574,756319.734044268
82855.9400038128,6.8130648947,8.2137173546,5.37,36954.3355567675,1856782.78292085
89338.4533739702,3.9833461345,6.6113142258,3.22,41264.9067154354,1222020.82133591
45990.1237417814,6.7889868194,7.2071508361,3.36,41553.8395623051,1043968.39944454
76801.4967776718,6.2646132121,7.3434355918,5.44,48481.6645063763,1673294.24619638
61606.9217374428,6.8958493296,6.0043650151,2.06,40496.0697689167,1325860.53342194
65428.3117026718,6.5285433089,7.6400402423,5.41,33141.3082261806,1236044.31555322
56697.5851477619,6.3960242789,6.4634550677,2.13,37973.3633399417,1030759.69983737
92151.6665837239,5.6409188595,6.5098367765,2.21,37067.6824586511,1609581.80429773
